user_id,category,source
3d6a830306,Досуг,context
2429bbc244,Продукты,other
0f1dae5059,Электроника,email
2538a0c285,Строительство и ремонт,other
c182c37c4d,Бытовая техника,other
6b87319724,Продукты,other
4c413b4b13,Продукты,context
5d9dfcb584,Электроника,context
978c9e0f81,Досуг,other
abf5601c6f,Бытовая техника,other
c92f5c6efc,Электроника,other
e6803b46db,Бытовая техника,context
20849671be,Продукты,other
c262671b6f,Бытовая техника,other
7559d1871d,Электроника,email
cf1fb25f18,Продукты,other
38afb6a890,Электроника,email
e13f632ffa,Товары для животных,context
c4f30b9fde,Досуг,context
1b29648dd1,Электроника,other
7edc17b960,Электроника,other
d3ad5dbc3c,Электроника,other
e7e3f03bfa,Досуг,context
91a38f3d8b,Досуг,other
cf84d0f795,Бытовая техника,other
b1acc6790c,Досуг,email
1e1a6c1aa6,Электроника,other
31bb00ecf3,Бытовая техника,other
45f611c571,Электроника,other
e29b0651ae,Продукты,other
f76a4e8d72,Продукты,other
21ba796cce,Продукты,other
2b7547f0b3,Бытовая техника,other
26bea5ab82,Электроника,other
4c7467096c,Электроника,email
51b4bcd625,Товары для животных,context
cfaa8674a6,Продукты,context
8c19dafd09,Электроника,context
c5c56e0b73,Продукты,other
cc15224a5b,Продукты,other
f194bc9f4f,Бытовая техника,other
1774dad4f0,Строительство и ремонт,context
a2f813e6aa,Строительство и ремонт,other
305a9eb6e8,Досуг,context
63d2d39487,Электроника,other
b445940836,Бытовая техника,other
3e7e1ba953,Электроника,context
238d947246,Электроника,None
0e80e20243,Бытовая техника,other
760f07f74b,Электроника,context
037083d338,Электроника,context
d366076018,Строительство и ремонт,other
48ccc0b32d,Продукты,context
0e7adaa49e,Товары для животных,context
5faca17f40,Товары для животных,other
cd12e879f0,Бытовая техника,other
2235956790,Досуг,other
9291cbe7e1,Продукты,other
c8e68d28f2,Строительство и ремонт,other
ed8107abb7,Электроника,email
aece937511,Электроника,other
53b0ccd777,Продукты,context
8418f3f3a0,Бытовая техника,other
1a41a8b612,Бытовая техника,other
b11bb4a620,Электроника,other
30f1ae10c4,Бытовая техника,other
fe154dd93e,Продукты,other
e5ae8a7e79,Товары для животных,other
e9d6becb26,Товары для животных,context
dd4ff11a40,Бытовая техника,other
c319a06cb0,Строительство и ремонт,context
a7ba49d332,Продукты,other
32f94e9ad6,Электроника,other
2ed17d8458,Бытовая техника,other
54a62b4c10,Продукты,email
8560294cfc,Продукты,other
339e224b4c,Электроника,other
e666ca7620,Бытовая техника,other
5a6c5551e5,Электроника,other
ee882eca13,Товары для животных,context
d21a6436d9,Электроника,other
934c9c0ce9,Досуг,other
8c24249200,Электроника,other
dd2ce6295f,Досуг,email
34d6bc4c6a,Продукты,other
a063b2d3f8,Бытовая техника,context
74ecf8a910,Строительство и ремонт,other
5ab1acf83f,Товары для животных,other
d836c77d7b,Бытовая техника,other
700216167e,Бытовая техника,other
89150dafb3,Электроника,context
62cb222ed8,Досуг,other
e8b80dc116,Электроника,email
363758e1d1,Товары для животных,other
038be16114,Электроника,other
7be20e68aa,Бытовая техника,other
cd9332170f,Электроника,other
c125e93edd,Электроника,context
b32b8f6e24,Бытовая техника,other
73bd541354,Электроника,context
6b1615f225,Электроника,other
88d47e9358,Электроника,context
e936b50b45,Электроника,other
b066ff9b63,Электроника,email
5275aa13d7,Продукты,other
2a27c1c061,Бытовая техника,email
7e57837b0e,Бытовая техника,other
e43dedd5b3,Электроника,other
d75bff591b,Бытовая техника,context
3612bce66a,Электроника,context
848efcaa71,Бытовая техника,other
000ac082d1,Продукты,other
9dbec67116,Бытовая техника,other
e269a83b00,Электроника,other
f83502108b,Досуг,other
fbebe64ad3,Бытовая техника,other
d8591ff67e,Досуг,other
e9c9b59cac,Продукты,other
67e53e278e,Продукты,other
ad4d3f5be8,Бытовая техника,context
854ffd791d,Электроника,other
a7be54196a,Бытовая техника,other
baae0ad64e,Бытовая техника,other
2d9902d16d,Электроника,other
1de9f1d51b,Строительство и ремонт,other
32f27a50e5,Товары для животных,other
aee92274f1,Электроника,other
42d876cc39,Строительство и ремонт,other
caacb180fa,Продукты,other
13eb250742,Бытовая техника,other
6eea26668e,Продукты,other
56afed7795,Досуг,context
d2513c6e92,Электроника,context
1dc1f0d794,Электроника,other
94f2991412,Бытовая техника,other
0252fb32fc,Бытовая техника,context
528fc38a8b,Продукты,other
cd5c6c56c7,Досуг,email
014ac06204,Строительство и ремонт,context
3de6bf6e64,Строительство и ремонт,other
5ccb13a626,Электроника,other
9fedc4ca9a,Электроника,other
c32b4ead1d,Досуг,context
2ce9c2b9b0,Строительство и ремонт,other
f48523b337,Бытовая техника,other
5a5a4cadf5,Досуг,context
5a640e7532,Товары для животных,other
93b2dcd2ee,Продукты,other
f825e4ffa9,Бытовая техника,context
36b463b607,Бытовая техника,other
0f379b2385,Электроника,other
a36ceeedda,Бытовая техника,other
be77054e90,Электроника,other
7d57a0b7ed,Продукты,other
42fa3e2d53,Досуг,other
e35c17743b,Продукты,other
5fef08a7c5,Продукты,other
79c54b84f5,Товары для животных,context
03a391a2dc,Продукты,other
c6aad10ddd,Досуг,context
00186fc278,Досуг,other
c6c88d0e95,Досуг,context
f17a98220b,Товары для животных,other
335ed85279,Строительство и ремонт,other
5be262ad26,Товары для животных,other
ab3ad6b0c7,Бытовая техника,context
56391aa86a,Продукты,context
d4e68ee0d9,Строительство и ремонт,other
e6e0564d8e,Продукты,other
842c71dd0d,Электроника,other
cc88cf04c3,Электроника,context
1984eb084b,Электроника,other
03c8a73f9d,Досуг,context
388933568a,Электроника,context
87cabb5d28,Досуг,other
41bc340818,Бытовая техника,other
d4eaa43025,Бытовая техника,context
3fd4a14933,Электроника,other
e70cb42b44,Строительство и ремонт,context
ddbdb792c8,Бытовая техника,other
07a3778649,Продукты,other
f666faba3f,Бытовая техника,other
975530921d,Продукты,other
c1aa627883,Досуг,context
64352fab44,Бытовая техника,other
39d2473001,Бытовая техника,other
b8956f06b0,Досуг,other
d46851b372,Бытовая техника,other
f21ec835b3,Электроника,other
bff5d05db4,Электроника,context
18e5fb601e,Электроника,other
16f9d7268e,Строительство и ремонт,other
99bbbfc531,Электроника,context
0ed1f95294,Бытовая техника,email
1633cd89c7,Бытовая техника,other
6e2aa4a209,Электроника,None
d1abd28661,Электроника,context
b6cf41adb5,Продукты,context
b5dac2583a,Продукты,other
9dc439e0fd,Товары для животных,context
5a532ba39a,Электроника,other
89ad4421d0,Бытовая техника,context
718db86dbf,Товары для животных,other
73fead27f4,Электроника,other
9cef80766f,Продукты,undef
0f340b58f3,Электроника,None
4da198abff,Бытовая техника,context
12810efe79,Электроника,other
2c89473d60,Бытовая техника,other
086e80b234,Товары для животных,other
2847d23504,Электроника,other
5063c0f13d,Бытовая техника,other
8f485e55da,Электроника,context
14e1893b2f,Досуг,context
bb1febb79e,Электроника,other
5655d57298,Досуг,other
418f5a2255,Электроника,other
804683cf4f,Электроника,context
d683f82e25,Электроника,other
1a8c1286bf,Досуг,other
83d7dee174,Продукты,other
9329e16d0c,Бытовая техника,other
1e689b3bad,Досуг,other
b1e6711c0c,Продукты,other
88f7e8575d,Продукты,other
8609d0c943,Бытовая техника,other
992ccd09e5,Досуг,other
44a9851033,Строительство и ремонт,other
f09a73144a,Досуг,email
972f9d242c,Досуг,other
f3606137e5,Продукты,other
01aa3f2131,Электроника,other
733a9451a2,Электроника,other
4420eab5e8,Бытовая техника,context
43a2f961c9,Бытовая техника,None
2ac6700212,Бытовая техника,other
1becb70275,Продукты,context
6915b544db,Продукты,other
42b06a5ee5,Строительство и ремонт,other
e204824921,Досуг,other
a97bb0fd7b,Досуг,other
c00ce4627c,Электроника,other
fbc6774fcf,Строительство и ремонт,other
399299c70e,Бытовая техника,other
bddb327889,Продукты,other
9bd72e6342,Досуг,other
4bc494a90c,Строительство и ремонт,other
85b7af8b07,Продукты,other
980c8b4e2c,Электроника,context
d7310de635,Бытовая техника,other
ac5642b732,Электроника,email
941a50975a,Бытовая техника,context
96d554d826,Продукты,other
1e5201a451,Бытовая техника,context
b8a62a2814,Электроника,other
c470dc76f3,Строительство и ремонт,other
1534f5aa8e,Бытовая техника,other
5f90d01a3c,Товары для животных,other
c08498534a,Бытовая техника,context
141422057c,Электроника,other
33bb1879a7,Строительство и ремонт,other
490eaa6d96,Продукты,email
8eaceff3c6,Товары для животных,context
7e3d226fe3,Продукты,other
0124f901e2,Электроника,other
146d09d635,Бытовая техника,other
52cc9abd68,Строительство и ремонт,None
ddc9fd17a1,Товары для животных,other
c958d0d739,не определена,other
3a443ee8e1,Бытовая техника,other
9c7b0e2a21,Продукты,other
091c51c418,Досуг,email
99de1c4b3a,Продукты,context
94edf10979,Продукты,other
e719ed1c99,Досуг,other
0331dfce99,Электроника,other
5b476650bd,Электроника,context
2aa229274d,Бытовая техника,context
ea99ae3eaf,Строительство и ремонт,context
a0ac3955d5,Продукты,context
807f348c31,Досуг,context
f26f2de4ac,Продукты,other
88eca7d312,Бытовая техника,other
236f91e936,Продукты,other
8460a4dbb6,Электроника,other
eec8dbe641,Электроника,other
6bded9e7b3,Электроника,other
2a3dff0b32,Бытовая техника,other
17373df043,Электроника,other
08f3ace349,Электроника,context
df76746a0e,Досуг,context
12cb9f4a04,Продукты,context
c9a359d59d,Бытовая техника,other
f2ec6f7947,Продукты,other
d279b8fd00,Продукты,other
0fe7508e56,Досуг,other
058fcf8f05,Электроника,context
6eb14db521,Бытовая техника,context
fa14019537,Бытовая техника,context
f0f19ef754,Продукты,context
c6cce22aea,Досуг,context
675a3ba75b,Электроника,other
a3fe2a4531,Досуг,context
5a8a0aae30,Бытовая техника,context
40c0cb45c3,Электроника,context
09cb22ca31,Электроника,other
ff29c4afa1,Досуг,other
94757db446,Электроника,other
fe23598b15,Товары для животных,other
172219f80b,Строительство и ремонт,context
df6c3b66c5,Бытовая техника,other
fd69fce7f9,Продукты,context
5bb51059c3,Бытовая техника,None
aeb8ac61f0,Продукты,context
59b10755e5,Строительство и ремонт,context
62602261fa,Бытовая техника,other
be07e58375,Бытовая техника,other
fae7166c75,Электроника,context
4c436e2098,Продукты,other
7d8e48510b,Электроника,context
7647a4b219,Электроника,other
419f15dba0,Электроника,context
479b5721d0,Товары для животных,other
d95bd1ec1b,Строительство и ремонт,other
18ef9732aa,Электроника,other
fe0a097cd9,Строительство и ремонт,other
90d28c7b99,Товары для животных,context
3c9d72ba9a,Продукты,other
458e33e307,Товары для животных,other
1b2d176456,Бытовая техника,other
1b87c06189,Электроника,other
e2bb1e1408,Продукты,other
7feb494133,Электроника,other
ec977bb070,Электроника,other
b0d08eaf9f,Продукты,other
36e6708802,Электроника,email
0b5795fe87,Бытовая техника,other
16f4504260,Бытовая техника,other
aac0b02ef4,Электроника,context
6ac671839e,Электроника,other
25d71db7ed,Электроника,context
e62239673e,Досуг,other
9992785d74,Досуг,other
c976c4dcc6,Продукты,None
bd56ab0e00,Электроника,email
3c793272e8,Бытовая техника,other
d99caee3cf,Электроника,other
efb7f356aa,Бытовая техника,context
f5cedcee12,Продукты,other
af826cbdf5,Электроника,other
b3f91954e7,Досуг,other
6d30bec95e,Продукты,context
785c102ef7,Досуг,context
47eb4d30cc,Бытовая техника,other
8fcbad4564,Досуг,other
1923b5ae92,Досуг,other
c447e34436,Электроника,other
19c39bef74,Товары для животных,other
a09df99eca,Строительство и ремонт,other
8facccb5ad,Бытовая техника,context
3935364839,Продукты,other
1d64806c8b,Электроника,context
73284640c4,Электроника,other
a7868fed89,Строительство и ремонт,other
8b6bb03cbc,Электроника,email
62fac7b7a5,Товары для животных,other
ad38a0af7e,Бытовая техника,context
26107a53af,Электроника,other
12f3e0c850,Бытовая техника,context
e8414ee6d4,Бытовая техника,other
4152a04134,Бытовая техника,other
9769e81f90,Бытовая техника,other
4e28ac1f58,Бытовая техника,other
f88737d553,Бытовая техника,other
23ff79ce04,Электроника,context
e631e22ff5,Досуг,context
6ed534b4d4,Досуг,other
dea6e78452,Электроника,other
de24e57812,Продукты,other
6cc1236151,Бытовая техника,other
1bf3746946,Бытовая техника,other
e127f47b7c,Бытовая техника,context
9cd9450ea5,Бытовая техника,context
886af5cfb5,Продукты,other
49616c7021,Продукты,context
c5d0a1e5da,Досуг,other
cc64e8ed9e,Бытовая техника,context
6d12e258eb,Электроника,context
e8fecb1c43,Досуг,context
e3b4178197,Товары для животных,context
e0fa66f8ce,Продукты,email
800aeb2d7b,Досуг,other
2c1cb78ea9,Электроника,other
a36525c79e,Строительство и ремонт,context
e1ddcd3f4a,Электроника,email
fd95d9a80f,Бытовая техника,other
63d4f3455a,Товары для животных,other
eb9b8e8c29,Бытовая техника,other
592be6b6ea,Электроника,context
b932ea26fc,Досуг,other
3cab4c9772,Электроника,other
881e0bd8ba,Бытовая техника,other
250560268d,Продукты,context
bcae4b12fd,Досуг,context
58c1b8df34,Бытовая техника,context
b512ce3fee,Строительство и ремонт,other
3954e97a5f,Электроника,other
e980639bac,Электроника,context
cc750708e7,Бытовая техника,context
5ae5df85f6,Бытовая техника,other
9a87425623,Электроника,other
1072664cc1,Бытовая техника,other
44c2392fbd,Электроника,other
d60517e710,Товары для животных,context
bb6b4b0f6d,Продукты,context
eae2660b10,Электроника,other
9f8e6f7e7f,Электроника,context
a82b0f2cd7,Строительство и ремонт,other
8fa5302c99,Продукты,other
0c8ac05c14,Электроника,other
f0685ae0bb,Досуг,other
b63a974654,Электроника,other
1252cf173a,Продукты,other
8c99b72e15,Бытовая техника,other
dd6a76404f,Электроника,context
7ca1930e80,не определена,other
d99f38a149,Бытовая техника,email
673f82335a,Электроника,other
a329062e77,Электроника,context
c23aea33f6,Электроника,other
8c0d67fff6,Электроника,other
c6b1f8fe74,Электроника,other
09d7766594,Электроника,email
b0e9920dd5,Досуг,other
120cfb7070,Продукты,context
6d91025d39,Товары для животных,other
9369ec80e6,Товары для животных,other
ca4361ad21,Товары для животных,other
4a9dbef2cd,Электроника,context
247a8bb557,Электроника,other
2f16d1f7c1,Товары для животных,other
b30b972a36,Электроника,other
fe665bb937,Продукты,context
adbd668fdb,Бытовая техника,context
ec106c6a7c,Электроника,other
ac7dcf839d,Бытовая техника,other
d66dd44100,Строительство и ремонт,other
4f55ba266b,Электроника,other
de6d2fd43a,Электроника,other
617d1710fc,Электроника,other
2cd15b8394,Бытовая техника,other
61f687cddc,Бытовая техника,other
ed526667fc,Электроника,other
798bf73246,Бытовая техника,other
0eb65f382c,Строительство и ремонт,other
e0623eaaa8,Бытовая техника,other
043ed390f2,Досуг,other
b6d11600d6,Бытовая техника,other
a91489ff27,Электроника,other
85fa16d1d6,Бытовая техника,other
23401bc520,Бытовая техника,other
eebce58eef,Бытовая техника,other
28bd2f894c,Продукты,context
6227031870,Электроника,other
46852aca08,Электроника,other
9a0e5d3d1f,Бытовая техника,other
1867280b18,Бытовая техника,email
bbecf07ad0,Досуг,context
becc2ba5fe,Товары для животных,context
3f564db9fa,Товары для животных,other
5416846f57,Электроника,context
759cadc88e,Строительство и ремонт,other
baa30f2272,Электроника,other
37cda9960f,Строительство и ремонт,other
ada02e2081,Электроника,context
b9953c1357,Электроника,other
090b27f492,Досуг,other
0ae861086c,Электроника,other
d954ace175,Электроника,context
1a05a78802,Электроника,other
00a6531f03,Продукты,context
b9e1a3d2c8,Продукты,email
b12b14433e,Строительство и ремонт,other
e01f79ad08,Бытовая техника,other
6ea515a5a2,Бытовая техника,other
54fced4f4b,Бытовая техника,other
705aba883c,Электроника,other
140ac7da6c,Электроника,context
d074db8978,Продукты,context
c6637aa107,Досуг,other
1bf2354786,Бытовая техника,other
a05895aced,Электроника,email
d0ed8d29bf,Электроника,other
8a11c97765,Электроника,email
562705a85a,Продукты,other
98ebb60488,Продукты,other
273e217ace,Бытовая техника,context
49cdbaeb1b,Досуг,context
60273186de,Электроника,other
4ccdaf6418,Бытовая техника,context
65710b1033,Досуг,context
507b4344dd,Электроника,other
c01607b8ce,Строительство и ремонт,context
e194f2a210,Товары для животных,other
7479340adb,Электроника,other
f4e253e433,Товары для животных,context
9b39e3c093,Досуг,context
d57407af9c,Продукты,other
a5fc49957d,Электроника,context
a5af121517,Электроника,other
e07ba05227,не определена,other
4d87d3df1f,Продукты,other
f85cb4e16c,Электроника,other
b2ceaf1c7b,Продукты,other
752a5ec7ea,Бытовая техника,other
2c57c0c99f,Электроника,context
d965897f82,Продукты,other
9cdede7192,Товары для животных,other
47d281de44,Бытовая техника,other
2bf9b35727,Бытовая техника,other
ae51449772,Продукты,other
1e9bc5f0fe,Бытовая техника,other
cd9f3b218f,Электроника,other
5620072ba5,Электроника,other
d0883b0b7c,Продукты,other
c3e01bdbef,Электроника,other
cbbf99f634,Бытовая техника,context
2c94c54a97,Бытовая техника,other
7b6128c620,Бытовая техника,other
cdd13eb588,Досуг,other
02ed3fa901,Бытовая техника,other
22ef64cb99,Строительство и ремонт,other
0bff0c0990,Электроника,other
3175da8c17,Электроника,other
349f6b4a23,Товары для животных,other
75687b66a9,Электроника,other
fc1b978aff,Продукты,context
54ab8fedeb,Электроника,other
d048304dad,Бытовая техника,other
10f0693411,Электроника,email
32ffd37c71,не определена,other
4c9bacf49a,Бытовая техника,other
aa39e5362e,Электроника,other
e8274615b3,Электроника,context
d0ec01544b,Электроника,context
74864d2991,Досуг,context
f664434fc2,Строительство и ремонт,context
5e07cf421f,Электроника,other
c5fb956a1a,Продукты,other
f9ef369d63,Строительство и ремонт,context
1ac25b897e,Продукты,other
27036e26a8,Электроника,other
0ab104eb9b,Товары для животных,context
aaf59f9013,Электроника,context
77890579ea,Электроника,context
372d4a76de,Досуг,context
5b7720c1a8,Электроника,other
634adddecd,Досуг,other
6cf6ea39c8,Бытовая техника,context
f63b906f76,Продукты,context
3a613ade9a,Продукты,context
438dc27be4,Электроника,other
df70f153ab,Строительство и ремонт,context
586a27ec52,Электроника,context
10ad478f7b,Бытовая техника,context
b3c826cfc5,Электроника,other
cc7bb632d6,Товары для животных,other
b10f98ecbb,Строительство и ремонт,context
5fc9576346,Досуг,other
752cdf0b33,Электроника,email
4baa0d5d7c,Электроника,context
ac5b029f9d,Бытовая техника,other
2db1510a05,Бытовая техника,other
d5d1387e8a,Электроника,context
7c92e129cd,Продукты,other
092ff71dc5,Бытовая техника,context
ab2f4b057d,Строительство и ремонт,email
974008c8ff,Товары для животных,email
183106d5f6,Бытовая техника,email
c720c5ea12,Бытовая техника,other
3ab5d7c505,Строительство и ремонт,context
afa6fe4bd8,Товары для животных,context
668ea23b1d,Электроника,other
9659ef8623,Досуг,other
13dd997f7c,Электроника,other
d179216aa9,Электроника,other
c77ae3ebec,Досуг,context
78a63ca5e4,Бытовая техника,other
f0d9dc8b3f,Досуг,context
6306e5fb9a,Бытовая техника,email
4232488ce2,Продукты,other
aceb8fb290,Бытовая техника,other
52d8b9b59d,Строительство и ремонт,other
facbd83210,Электроника,other
88295116d8,Товары для животных,other
77ee792538,Электроника,other
b5a0f7e044,Строительство и ремонт,other
6dfb034436,Досуг,other
1d2a3bdce0,Электроника,other
4acbd95be8,Электроника,other
a5bfd4ede3,Бытовая техника,other
1ddb01d9a3,Бытовая техника,other
6e090e47be,Продукты,None
a12894fe22,Товары для животных,other
810c1e8f41,Электроника,other
76b6116e60,Продукты,other
4109d679d6,Бытовая техника,other
9c008c1855,Продукты,other
82b9c5d6d0,Строительство и ремонт,other
3f7c6bdd1a,Товары для животных,other
df3c1a2363,Строительство и ремонт,other
17f333a10c,Электроника,context
6c523f6cbd,Строительство и ремонт,other
6094322bee,Бытовая техника,other
673aa4d16c,Электроника,None
c0d9c5c519,Строительство и ремонт,context
8fb284be35,Электроника,other
18392987a8,Электроника,other
35c1c111d2,Бытовая техника,other
85552f53a0,Электроника,email
6cb0f6da20,Бытовая техника,other
b441aa639a,Бытовая техника,email
977914f931,Бытовая техника,other
b3984f827a,Электроника,other
de693324bb,Товары для животных,context
557a56763a,Электроника,other
2862ada82b,Бытовая техника,None
7b3cefd763,Электроника,context
f6098a11b7,Продукты,context
5d642374c8,Строительство и ремонт,other
039262a4b4,Продукты,other
dbacf2a4cf,Бытовая техника,other
12d069f418,Электроника,other
7d7d2e6d05,Строительство и ремонт,other
7fe9a8a346,Продукты,other
8c3e417129,Строительство и ремонт,other
b571f0ec24,Электроника,other
a7fe1d7434,Досуг,other
f99156fe67,Товары для животных,other
b36bfb1f22,Досуг,other
c1e32b2a99,Бытовая техника,context
4e44ea37b8,Электроника,other
1410c8f3a1,Электроника,context
c0cd6c642e,Досуг,email
5053696fa0,Бытовая техника,context
be6dcfb9c1,Строительство и ремонт,context
54f2325cb5,Товары для животных,email
c0ac4f75f8,Электроника,other
6db6c14f52,Продукты,context
2fdaaf2e30,Электроника,other
e73ad71228,Электроника,context
a8367d683c,Бытовая техника,other
71a5a3fee1,Электроника,other
510487f52b,Строительство и ремонт,context
0227b9a225,Электроника,other
d2f5866790,Бытовая техника,other
d9a3fa1f68,не определена,other
079df74ffc,Бытовая техника,other
258983b9ac,Продукты,None
2f17d4da2e,Продукты,other
07381ed97f,Бытовая техника,context
508e9fb5c8,Строительство и ремонт,other
17882e55b6,Электроника,other
ad382e4309,Электроника,context
73e6fa2493,Электроника,other
49fcb37b73,Досуг,context
3d5000e186,Электроника,other
f9e418d17e,Бытовая техника,other
4572048e09,Электроника,other
d3d75314f3,Продукты,other
3d980163ba,Товары для животных,context
2c2ae530bf,Досуг,other
b39155c716,Бытовая техника,other
c5d5010b21,Электроника,other
b27163860d,Досуг,context
9281458f0c,Досуг,email
eb28cb8a03,Продукты,context
ad7ccf952b,Бытовая техника,other
a46709c3b3,Электроника,other
754a117a6a,Бытовая техника,other
f955187b53,Досуг,context
0709a29157,Электроника,context
89a16b0801,Электроника,context
45c1b365e2,Электроника,context
d923081540,Электроника,other
7c2afe5375,Бытовая техника,other
d535a25a96,Бытовая техника,other
e8d7283f11,Досуг,other
2d980f8690,Продукты,context
5f6266edce,Товары для животных,other
ce5e036c6b,Бытовая техника,other
1282267323,Электроника,context
d5417a6387,Досуг,context
7ae2cef343,Электроника,other
4d285e4863,Продукты,other
20b33ce575,Бытовая техника,context
83a28f8291,Бытовая техника,other
6bf1366581,Строительство и ремонт,context
a42ade259c,Электроника,other
863e77d302,Бытовая техника,context
af81212f8f,Бытовая техника,other
f0d2d90ba6,Бытовая техника,other
6ff668caa2,Бытовая техника,context
5f7185d9a0,Электроника,email
5e43502278,Строительство и ремонт,email
1587c47ec8,Продукты,other
e13013d2fd,Товары для животных,context
c6a7956b0b,Бытовая техника,email
01bbbca623,Продукты,other
98feb4ce4b,Строительство и ремонт,other
7904aa5316,Бытовая техника,context
dbc103f3d0,Строительство и ремонт,other
6b079374c2,Товары для животных,email
13acc518a5,Строительство и ремонт,other
cb70bb83b1,Электроника,other
86702ad28e,Продукты,other
6c198bc5cb,Бытовая техника,other
18fd8d17c4,Строительство и ремонт,context
87201cb438,Бытовая техника,other
65efd764ff,Досуг,other
a3607beafb,Электроника,other
5a1be69e4d,Бытовая техника,context
4775d0d917,Строительство и ремонт,other
82ccabdb2e,Досуг,other
ada3338b91,Продукты,context
2ab1349adb,Товары для животных,context
fa9e87cf37,Электроника,other
26af82166e,Электроника,context
ce7c05894b,Досуг,other
32afbea1aa,Бытовая техника,context
d9f2093ab8,Электроника,email
ba73e25506,Электроника,None
0f552b0786,Электроника,email
996d767e95,Электроника,other
dca096f05b,Бытовая техника,other
50508cc742,Продукты,context
137fbf1ed4,Электроника,other
5078f94558,Электроника,other
c20e334b86,Бытовая техника,context
a425566a84,Бытовая техника,context
08a09b1925,Бытовая техника,email
6bd7459936,Электроника,other
d1996ca343,Продукты,other
4101293818,Товары для животных,other
9b15ff3bbb,Продукты,other
fff7021b40,Бытовая техника,other
2ef56eece8,Бытовая техника,other
bf3ea39ea0,Продукты,other
1ed4fe14eb,Бытовая техника,other
23ec0430bb,Продукты,other
cf7cb8da31,Досуг,other
d95f012e1e,Продукты,other
1fa86fbc97,Продукты,context
c0e650178b,Досуг,other
f5f5051804,Продукты,other
71f767af61,Бытовая техника,context
0983693138,Досуг,email
56682f9cfa,Бытовая техника,other
18a2499ff3,Строительство и ремонт,context
8fb335bfa7,Бытовая техника,other
1a8707ec7d,не определена,context
165a8bc27a,Товары для животных,other
b19ea118f8,Электроника,other
34d7d504ca,Товары для животных,context
de006adf5c,Досуг,other
74a62a3f1e,Электроника,other
64899c05b1,Бытовая техника,other
db05afa7f0,Электроника,context
54a5e3e482,Бытовая техника,context
3393307441,Бытовая техника,other
67936b9d43,Электроника,other
d6fc105c33,Досуг,context
c899666a0d,Продукты,context
9194eda38a,Продукты,other
4506c4b9b2,Продукты,other
00a02c9a80,Электроника,other
166147e0d5,Бытовая техника,other
c41e110678,Бытовая техника,other
f9bb0dc83b,Продукты,email
6b3e393891,Товары для животных,other
ae7d908e86,Продукты,context
2edf3877ce,Товары для животных,context
3089f05d05,Электроника,email
2dd80556eb,Строительство и ремонт,email
201d4228b5,Бытовая техника,other
ba00501ab9,Электроника,context
63347ea5a5,Товары для животных,context
c867d0dbe8,Досуг,other
07da7a83e0,Бытовая техника,context
c52ea693b3,Бытовая техника,other
553223ca28,Строительство и ремонт,other
f7bb35f15c,Бытовая техника,other
9a69454cd6,Бытовая техника,other
a3ed627da9,Электроника,context
3381514547,Строительство и ремонт,email
537f5fe5c8,Строительство и ремонт,other
c0a401cd26,Бытовая техника,other
b7d9bb99a3,Бытовая техника,other
71ed5dc944,Бытовая техника,other
cbe453a701,Бытовая техника,other
659b26454a,Электроника,other
e4d5b2c6c0,Продукты,email
aacecc1535,Досуг,other
2c5a2ea9a4,Строительство и ремонт,other
257c8553ca,Досуг,other
2a9f99ef95,Электроника,context
b32bca36d3,Досуг,context
578710bcfe,Электроника,other
999a2e6fbb,Досуг,context
20085d4cd1,Электроника,other
0fcab7e24d,Продукты,other
6459d1fb95,Электроника,other
5f8d23e250,Бытовая техника,other
a68bd30173,Бытовая техника,other
1e37a9836a,Электроника,other
1d0c4707e3,Продукты,other
03dc0d55b7,Бытовая техника,email
8b9871c1ba,Товары для животных,other
9286cd1414,Электроника,other
db694b3958,Товары для животных,other
5f5c0fa05d,Электроника,other
8573fcca1c,Электроника,other
82ad4ce918,Бытовая техника,other
9aa83d17ed,Продукты,other
297174bd30,Электроника,other
dfe2c10d35,Бытовая техника,email
6fc92e2b2f,Электроника,context
72a124883a,Электроника,other
c6d23422fb,Электроника,other
3195dc8b81,Бытовая техника,other
93c03f23ad,Электроника,other
1eb38969c3,Электроника,other
676a2aa20f,Электроника,context
3558fb3bbc,Электроника,other
97a85bfaef,Товары для животных,other
cb27698837,Продукты,other
80ada71542,Продукты,context
f77cd7f06a,не определена,other
f41d840add,Продукты,context
1576f022e7,Электроника,other
f0a4c04583,Бытовая техника,other
a1cd9a77d3,Бытовая техника,undef
5b2c62e284,Электроника,context
7a3928acf0,Электроника,other
c62fb37068,Электроника,other
32f2a9dbde,Электроника,other
879a1120c8,Электроника,other
74cb277403,Бытовая техника,context
86499de108,Электроника,other
9dd95ea30b,Электроника,context
d2e74a1bfd,Продукты,other
59fe7231c9,Электроника,other
82ec2661ef,Бытовая техника,other
0490bab219,Электроника,other
bcc1a17ba6,Электроника,context
3d6b8578db,Досуг,context
a33df8aee8,Бытовая техника,other
7db6827f9a,Продукты,other
65ca4f38f5,Бытовая техника,context
4e178086cd,Досуг,context
07d6ea6cc1,Строительство и ремонт,context
7ec488ce05,Продукты,other
78dd031c79,Бытовая техника,other
26c3d8bbd7,Электроника,other
ef2d438c2e,Досуг,other
cfa5e3c5c3,Товары для животных,other
19ea016954,Строительство и ремонт,other
2b40665da5,Продукты,other
1c8b8fac16,Досуг,other
003666807c,Бытовая техника,other
101be42af1,Строительство и ремонт,context
